studentCode,name,email,password,role,courseYear,department,isActive
20226020,Sinh Vien Test 0690,sv20226020.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226021,Sinh Vien Test 0691,sv20226021.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226022,Sinh Vien Test 0692,sv20226022.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226023,Sinh Vien Test 0693,sv20226023.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226024,Sinh Vien Test 0694,sv20226024.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226025,Sinh Vien Test 0695,sv20226025.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226026,Sinh Vien Test 0696,sv20226026.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226027,Sinh Vien Test 0697,sv20226027.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226028,Sinh Vien Test 0698,sv20226028.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226029,Sinh Vien Test 0699,sv20226029.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226030,Sinh Vien Test 0700,sv20226030.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226031,Sinh Vien Test 0701,sv20226031.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226032,Sinh Vien Test 0702,sv20226032.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226033,Sinh Vien Test 0703,sv20226033.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226034,Sinh Vien Test 0704,sv20226034.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226035,Sinh Vien Test 0705,sv20226035.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226036,Sinh Vien Test 0706,sv20226036.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226037,Sinh Vien Test 0707,sv20226037.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226038,Sinh Vien Test 0708,sv20226038.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226039,Sinh Vien Test 0709,sv20226039.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226040,Sinh Vien Test 0710,sv20226040.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226041,Sinh Vien Test 0711,sv20226041.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226042,Sinh Vien Test 0712,sv20226042.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226043,Sinh Vien Test 0713,sv20226043.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226044,Sinh Vien Test 0714,sv20226044.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226045,Sinh Vien Test 0715,sv20226045.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226046,Sinh Vien Test 0716,sv20226046.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226047,Sinh Vien Test 0717,sv20226047.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226048,Sinh Vien Test 0718,sv20226048.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226049,Sinh Vien Test 0719,sv20226049.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226050,Sinh Vien Test 0720,sv20226050.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226051,Sinh Vien Test 0721,sv20226051.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226052,Sinh Vien Test 0722,sv20226052.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226053,Sinh Vien Test 0723,sv20226053.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226054,Sinh Vien Test 0724,sv20226054.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226055,Sinh Vien Test 0725,sv20226055.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226056,Sinh Vien Test 0726,sv20226056.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226057,Sinh Vien Test 0727,sv20226057.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226058,Sinh Vien Test 0728,sv20226058.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226059,Sinh Vien Test 0729,sv20226059.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226060,Sinh Vien Test 0730,sv20226060.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226061,Sinh Vien Test 0731,sv20226061.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226062,Sinh Vien Test 0732,sv20226062.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226063,Sinh Vien Test 0733,sv20226063.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226064,Sinh Vien Test 0734,sv20226064.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226065,Sinh Vien Test 0735,sv20226065.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226066,Sinh Vien Test 0736,sv20226066.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226067,Sinh Vien Test 0737,sv20226067.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226068,Sinh Vien Test 0738,sv20226068.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226069,Sinh Vien Test 0739,sv20226069.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226070,Sinh Vien Test 0740,sv20226070.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226071,Sinh Vien Test 0741,sv20226071.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226072,Sinh Vien Test 0742,sv20226072.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226073,Sinh Vien Test 0743,sv20226073.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226074,Sinh Vien Test 0744,sv20226074.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226075,Sinh Vien Test 0745,sv20226075.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226076,Sinh Vien Test 0746,sv20226076.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226077,Sinh Vien Test 0747,sv20226077.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226078,Sinh Vien Test 0748,sv20226078.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226079,Sinh Vien Test 0749,sv20226079.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226080,Sinh Vien Test 0750,sv20226080.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226081,Sinh Vien Test 0751,sv20226081.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226082,Sinh Vien Test 0752,sv20226082.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226083,Sinh Vien Test 0753,sv20226083.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226084,Sinh Vien Test 0754,sv20226084.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226085,Sinh Vien Test 0755,sv20226085.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226086,Sinh Vien Test 0756,sv20226086.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226087,Sinh Vien Test 0757,sv20226087.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226088,Sinh Vien Test 0758,sv20226088.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226089,Sinh Vien Test 0759,sv20226089.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226090,Sinh Vien Test 0760,sv20226090.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226091,Sinh Vien Test 0761,sv20226091.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226092,Sinh Vien Test 0762,sv20226092.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226093,Sinh Vien Test 0763,sv20226093.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226094,Sinh Vien Test 0764,sv20226094.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226095,Sinh Vien Test 0765,sv20226095.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226096,Sinh Vien Test 0766,sv20226096.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226097,Sinh Vien Test 0767,sv20226097.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226098,Sinh Vien Test 0768,sv20226098.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226099,Sinh Vien Test 0769,sv20226099.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226100,Sinh Vien Test 0770,sv20226100.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226101,Sinh Vien Test 0771,sv20226101.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226102,Sinh Vien Test 0772,sv20226102.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226103,Sinh Vien Test 0773,sv20226103.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226104,Sinh Vien Test 0774,sv20226104.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226105,Sinh Vien Test 0775,sv20226105.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226106,Sinh Vien Test 0776,sv20226106.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226107,Sinh Vien Test 0777,sv20226107.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226108,Sinh Vien Test 0778,sv20226108.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226109,Sinh Vien Test 0779,sv20226109.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226110,Sinh Vien Test 0780,sv20226110.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226111,Sinh Vien Test 0781,sv20226111.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226112,Sinh Vien Test 0782,sv20226112.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226113,Sinh Vien Test 0783,sv20226113.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226114,Sinh Vien Test 0784,sv20226114.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226115,Sinh Vien Test 0785,sv20226115.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226116,Sinh Vien Test 0786,sv20226116.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226117,Sinh Vien Test 0787,sv20226117.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226118,Sinh Vien Test 0788,sv20226118.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226119,Sinh Vien Test 0789,sv20226119.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226120,Sinh Vien Test 0790,sv20226120.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226121,Sinh Vien Test 0791,sv20226121.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226122,Sinh Vien Test 0792,sv20226122.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226123,Sinh Vien Test 0793,sv20226123.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226124,Sinh Vien Test 0794,sv20226124.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226125,Sinh Vien Test 0795,sv20226125.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226126,Sinh Vien Test 0796,sv20226126.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226127,Sinh Vien Test 0797,sv20226127.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226128,Sinh Vien Test 0798,sv20226128.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226129,Sinh Vien Test 0799,sv20226129.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226130,Sinh Vien Test 0800,sv20226130.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226131,Sinh Vien Test 0801,sv20226131.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226132,Sinh Vien Test 0802,sv20226132.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226133,Sinh Vien Test 0803,sv20226133.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226134,Sinh Vien Test 0804,sv20226134.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226135,Sinh Vien Test 0805,sv20226135.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226136,Sinh Vien Test 0806,sv20226136.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226137,Sinh Vien Test 0807,sv20226137.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226138,Sinh Vien Test 0808,sv20226138.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226139,Sinh Vien Test 0809,sv20226139.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226140,Sinh Vien Test 0810,sv20226140.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226141,Sinh Vien Test 0811,sv20226141.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226142,Sinh Vien Test 0812,sv20226142.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226143,Sinh Vien Test 0813,sv20226143.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226144,Sinh Vien Test 0814,sv20226144.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226145,Sinh Vien Test 0815,sv20226145.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226146,Sinh Vien Test 0816,sv20226146.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226147,Sinh Vien Test 0817,sv20226147.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226148,Sinh Vien Test 0818,sv20226148.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226149,Sinh Vien Test 0819,sv20226149.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226150,Sinh Vien Test 0820,sv20226150.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226151,Sinh Vien Test 0821,sv20226151.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226152,Sinh Vien Test 0822,sv20226152.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226153,Sinh Vien Test 0823,sv20226153.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226154,Sinh Vien Test 0824,sv20226154.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226155,Sinh Vien Test 0825,sv20226155.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226156,Sinh Vien Test 0826,sv20226156.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226157,Sinh Vien Test 0827,sv20226157.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226158,Sinh Vien Test 0828,sv20226158.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226159,Sinh Vien Test 0829,sv20226159.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226160,Sinh Vien Test 0830,sv20226160.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226161,Sinh Vien Test 0831,sv20226161.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226162,Sinh Vien Test 0832,sv20226162.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226163,Sinh Vien Test 0833,sv20226163.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226164,Sinh Vien Test 0834,sv20226164.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226165,Sinh Vien Test 0835,sv20226165.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226166,Sinh Vien Test 0836,sv20226166.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226167,Sinh Vien Test 0837,sv20226167.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226168,Sinh Vien Test 0838,sv20226168.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226169,Sinh Vien Test 0839,sv20226169.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226170,Sinh Vien Test 0840,sv20226170.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226171,Sinh Vien Test 0841,sv20226171.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226172,Sinh Vien Test 0842,sv20226172.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226173,Sinh Vien Test 0843,sv20226173.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226174,Sinh Vien Test 0844,sv20226174.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226175,Sinh Vien Test 0845,sv20226175.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226176,Sinh Vien Test 0846,sv20226176.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226177,Sinh Vien Test 0847,sv20226177.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226178,Sinh Vien Test 0848,sv20226178.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226179,Sinh Vien Test 0849,sv20226179.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226180,Sinh Vien Test 0850,sv20226180.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226181,Sinh Vien Test 0851,sv20226181.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226182,Sinh Vien Test 0852,sv20226182.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226183,Sinh Vien Test 0853,sv20226183.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226184,Sinh Vien Test 0854,sv20226184.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226185,Sinh Vien Test 0855,sv20226185.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226186,Sinh Vien Test 0856,sv20226186.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226187,Sinh Vien Test 0857,sv20226187.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226188,Sinh Vien Test 0858,sv20226188.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226189,Sinh Vien Test 0859,sv20226189.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226190,Sinh Vien Test 0860,sv20226190.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226191,Sinh Vien Test 0861,sv20226191.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226192,Sinh Vien Test 0862,sv20226192.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226193,Sinh Vien Test 0863,sv20226193.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226194,Sinh Vien Test 0864,sv20226194.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226195,Sinh Vien Test 0865,sv20226195.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226196,Sinh Vien Test 0866,sv20226196.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226197,Sinh Vien Test 0867,sv20226197.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226198,Sinh Vien Test 0868,sv20226198.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226199,Sinh Vien Test 0869,sv20226199.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226200,Sinh Vien Test 0870,sv20226200.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226201,Sinh Vien Test 0871,sv20226201.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226202,Sinh Vien Test 0872,sv20226202.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226203,Sinh Vien Test 0873,sv20226203.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226204,Sinh Vien Test 0874,sv20226204.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226205,Sinh Vien Test 0875,sv20226205.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226206,Sinh Vien Test 0876,sv20226206.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226207,Sinh Vien Test 0877,sv20226207.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226208,Sinh Vien Test 0878,sv20226208.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226209,Sinh Vien Test 0879,sv20226209.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226210,Sinh Vien Test 0880,sv20226210.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226211,Sinh Vien Test 0881,sv20226211.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226212,Sinh Vien Test 0882,sv20226212.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226213,Sinh Vien Test 0883,sv20226213.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226214,Sinh Vien Test 0884,sv20226214.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226215,Sinh Vien Test 0885,sv20226215.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226216,Sinh Vien Test 0886,sv20226216.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226217,Sinh Vien Test 0887,sv20226217.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226218,Sinh Vien Test 0888,sv20226218.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226219,Sinh Vien Test 0889,sv20226219.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226220,Sinh Vien Test 0890,sv20226220.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226221,Sinh Vien Test 0891,sv20226221.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226222,Sinh Vien Test 0892,sv20226222.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226223,Sinh Vien Test 0893,sv20226223.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226224,Sinh Vien Test 0894,sv20226224.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226225,Sinh Vien Test 0895,sv20226225.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226226,Sinh Vien Test 0896,sv20226226.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226227,Sinh Vien Test 0897,sv20226227.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226228,Sinh Vien Test 0898,sv20226228.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226229,Sinh Vien Test 0899,sv20226229.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226230,Sinh Vien Test 0900,sv20226230.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226231,Sinh Vien Test 0901,sv20226231.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226232,Sinh Vien Test 0902,sv20226232.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226233,Sinh Vien Test 0903,sv20226233.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226234,Sinh Vien Test 0904,sv20226234.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226235,Sinh Vien Test 0905,sv20226235.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226236,Sinh Vien Test 0906,sv20226236.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226237,Sinh Vien Test 0907,sv20226237.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226238,Sinh Vien Test 0908,sv20226238.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226239,Sinh Vien Test 0909,sv20226239.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226240,Sinh Vien Test 0910,sv20226240.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226241,Sinh Vien Test 0911,sv20226241.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226242,Sinh Vien Test 0912,sv20226242.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
20226243,Sinh Vien Test 0913,sv20226243.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật máy tính,true
20226244,Sinh Vien Test 0914,sv20226244.test@sis.hust.edu.vn,1,STUDENT,2022,Kỹ thuật phần mềm,true
20226245,Sinh Vien Test 0915,sv20226245.test@sis.hust.edu.vn,1,STUDENT,2022,Hệ thống thông tin,true
20226246,Sinh Vien Test 0916,sv20226246.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học dữ liệu,true
20226247,Sinh Vien Test 0917,sv20226247.test@sis.hust.edu.vn,1,STUDENT,2022,An toàn thông tin,true
20226248,Sinh Vien Test 0918,sv20226248.test@sis.hust.edu.vn,1,STUDENT,2022,CNTT,true
20226249,Sinh Vien Test 0919,sv20226249.test@sis.hust.edu.vn,1,STUDENT,2022,Khoa học máy tính,true
